,STOCK_000,STOCK_001,STOCK_002,STOCK_003,STOCK_004,STOCK_005,STOCK_006,STOCK_007,STOCK_008,STOCK_009,STOCK_010,STOCK_011,STOCK_012,STOCK_013,STOCK_014,STOCK_015,STOCK_016,STOCK_017,STOCK_018,STOCK_019,STOCK_020,STOCK_021,STOCK_022,STOCK_023,STOCK_024,STOCK_025,STOCK_026,STOCK_027,STOCK_028,STOCK_029,STOCK_030,STOCK_031,STOCK_032,STOCK_033,STOCK_034,STOCK_035,STOCK_036,STOCK_037,STOCK_038,STOCK_039,STOCK_040,STOCK_041,STOCK_042,STOCK_043,STOCK_044,STOCK_045,STOCK_046,STOCK_047,STOCK_048,STOCK_049,STOCK_050,STOCK_051,STOCK_052,STOCK_053,STOCK_054,STOCK_055,STOCK_056,STOCK_057,STOCK_058,STOCK_059,STOCK_060,STOCK_061,STOCK_062,STOCK_063,STOCK_064,STOCK_065,STOCK_066,STOCK_067,STOCK_068,STOCK_069,STOCK_070,STOCK_071,STOCK_072,STOCK_073,STOCK_074,STOCK_075,STOCK_076,STOCK_077,STOCK_078,STOCK_079,STOCK_080,STOCK_081,STOCK_082,STOCK_083,STOCK_084,STOCK_085,STOCK_086,STOCK_087,STOCK_088,STOCK_089,STOCK_090,STOCK_091,STOCK_092,STOCK_093,STOCK_094,STOCK_095,STOCK_096,STOCK_097,STOCK_098,STOCK_099
STOCK_010,-0.5472389864782206,0.0017552960236437863,0.0035215032588609948,0.051195670131991,0.10340081318799245,0.0669087927925334,-0.20218475137158515,0.035699652474549565,-0.008111054119620261,0.17915113224096935,1.0,-0.15144171445766147,-0.2375526288429632,0.545835072320665,0.14292585520163836,0.0024819586488948413,0.24025797198309934,-0.10880640322754147,0.11678537615321412,0.02853180777576675,-0.327350326057983,0.05833100577568818,0.1844546442195803,-0.21586182659604114,0.030889383383714105,0.040747272903194354,-0.2774142081508516,-0.40412778830203017,-0.2404906026908816,-0.4251558860498221,0.06696844168651858,0.17450404556264476,0.497824377827227,0.14004507064409988,0.06338008802624244,0.16315061736561504,0.10219275119587898,-0.39756475283112797,-0.2606574123353169,0.3106917252163073,0.2788229652500665,-0.06658116553577903,-0.27959416489484556,-0.15061953328445926,-0.04770743604989658,-0.007638177978698542,0.0032608870511516355,-0.22992628714345664,-0.41052113893831677,-0.3714994910199397,0.21212728668453684,-0.08859971764415926,0.12840521200234417,0.11124906819261544,-0.043590494087032326,-0.01234828776066848,-0.4800354714319442,-0.020116515621955332,0.001597239922100923,0.3885193893112342,0.5323120204788955,0.0828740186681325,-0.09871155403043577,0.5699819823050455,0.3147105123917631,-0.17815669937064374,0.2994185118447566,0.1505505282067682,-0.1395853677745341,0.1541942852701126,0.205499208342547,-0.331855762706479,0.1639549881629398,-0.25206387341495345,0.05405572882277315,0.08899867589192717,-0.017249662878439428,0.2193353856266055,0.27151231636424444,0.6516730256036644,0.2569902197673785,0.17360734865395733,-0.012868320356289093,0.5768111498722561,-0.05035285539655815,-0.15461440775253135,-0.21504953344921418,0.2555510960450327,0.15543462440505745,-0.15603470699758873,-0.13995622522219214,0.22502374779716838,0.11615945806218751,-0.13738172327439324,0.11233227092271474,0.0540343085382076,-0.023706045396924988,-0.009220854548234882,0.010444529390863466,0.029115672671799094
STOCK_011,0.1264788257682833,-0.04128554998805642,0.20468834407459746,-0.019595582406297836,-0.03461929306937531,0.014188569532585436,0.06867168164821534,-0.16217809099447755,0.2589319992529428,0.07816999045892162,-0.15144171445766147,1.0,-0.1716489602921307,-0.1487428170093608,-0.029020690869194617,0.1626423163911378,-0.19393236449359927,-0.17514465731751566,0.0681587483231396,-0.03166880032902361,0.050972799529435675,-0.09263279078133234,-0.10893471193647951,0.0717057637001311,-0.1361286838952469,0.12388131041857199,0.04537252025473495,0.06026180885735848,0.01596303394085352,0.050264463858868874,-0.06472707926705935,0.012814271016783467,-0.03251579604554226,-0.07926056453785174,-0.012853722756756166,0.01713500029913828,0.10425489354697992,0.07150961697200917,0.022806969151087902,-0.036312150427643075,-0.3077338344537167,0.046231727137006094,0.016606031246942127,0.03882457622256825,-0.1390351103488083,-0.07971317460483968,-0.2815499066389371,0.07755737327323275,0.005820417482642291,0.03804752514444259,-0.1394874850508971,-0.09978950278049831,-0.07439827622388126,0.030493456992246874,-0.006662536745593184,-0.004820011635089051,0.3249110936683867,0.023732266193743776,0.11381608674151755,0.04881917246803944,-0.17990398872518348,-0.08666893713246017,-0.0708512551209944,-0.005578225840145003,-0.04113516140254419,0.24561035891575914,-0.07164201593505855,0.04685894269464202,0.0903594387490164,-0.009700084445332453,-0.028855331148886075,0.20721465525732494,-0.0422858105757218,-0.07571856415542381,0.03709625252606567,0.12621748717833375,0.034102005409259215,0.11388621723739065,-0.2060968787959156,0.044300006971170564,-0.07629000928000461,-0.05846307074937139,-0.07040638502892187,-0.27708207768908544,-0.01702221815767939,0.0860550796852995,0.07474905349945594,-0.1278102794047873,-0.030085080373349414,0.08401290901344391,-0.07371296649450566,0.028963225378794154,0.10691287441661487,0.10219502177943124,-0.03600527260368267,0.0010243090397501322,-0.07885765964756375,-0.19855106629783936,-0.03690887059742926,0.20453330733256153
STOCK_012,0.2346627066978734,-0.024708245848333314,-0.013571990424421348,-0.014070206385128237,-0.16916042118022986,-0.08879667374578375,-0.10739402506571323,0.04612748479532636,-0.2126016342052928,-0.050042414899952335,-0.2375526288429632,-0.1716489602921307,1.0,-0.15742184225500458,-0.01200393306006439,-0.37176815403387786,0.1875657913176425,0.272605350784302,-0.22211987072764336,0.11529666066056922,0.029182836803747024,0.07326756973129739,0.1059016374422005,-0.036863167323818655,0.1332664768579158,-0.1177845017504554,0.08621406648735559,0.10973474962689664,0.07482885839162029,0.13127238662374688,0.020291169789042572,-0.026343079771511804,-0.11622672818622788,0.022560532649092017,-0.08285888587316045,-0.01542386743103777,-0.15288217666492102,0.14277711881382332,0.10987903557069079,-0.12538380374294011,0.04544477094582181,-0.20464816418987075,0.15000928793662344,0.04431622537904845,0.1295659443903962,0.13498020441570743,0.37600556012885605,0.1376596931329115,0.11662786432040222,0.1282418634794899,0.07691957087113832,0.004141297481284786,-0.11528227584491424,-0.29673263594353566,0.1280603682158562,0.025152948898875364,0.005658973904331032,-0.18310645753689014,-0.047981264863274115,0.01318661437176797,-0.022244825718408207,-0.19888810209915303,-0.020026667031882193,-0.174012812893618,-0.052000753422494495,-0.05205416872107882,-0.12150592708616659,-0.08264266819914544,0.04634600831093174,0.12317339328174051,-0.12460647222535177,0.10653393201138184,0.21044307326425105,0.03588432009706446,0.05007944970685593,-0.15877413831796985,-0.0248041295698737,-0.02492132311317624,0.20640741378729133,-0.4575153933764394,-0.0943727460041308,-0.09075684437475354,0.15270734483965664,0.0038523395649048115,-0.04466290538556508,-0.11455214613565705,0.07004775489431031,-0.05894226695054899,-0.14153498566332376,0.17375852860029917,0.028849231693458415,-0.06872673763497644,-0.13708082950585287,0.011459983345867475,-0.04754342517661135,0.06991232684476269,0.0011357954943689538,-0.001975159784112497,0.1298288028453097,-0.11053504288382622
STOCK_013,-0.3446280996724847,0.0032709840973080247,-0.09634059881514015,0.08862144638071164,0.28789785130784157,-0.15933248301869843,-0.25746284251730983,-0.04258074847317573,0.23742732420458482,0.02423324770762012,0.545835072320665,-0.1487428170093608,-0.15742184225500458,1.0,-0.021417499601831404,0.0849808229526437,0.13059182483517212,0.2153843798091181,-0.1393030819077811,0.07618021907649598,-0.05221493488899288,-0.332389724085849,0.24562845281674464,0.18566860759229906,0.02973894749035482,0.03021069193478326,-0.2137204579568161,-0.0026948197847823175,-0.12392060900703039,-0.08460581997962084,-0.17544863367007368,-0.11466260871992676,0.19391514920131905,-0.04874399559940631,0.12541391335806337,-0.22343036525951607,-0.07635232795044189,-0.348180092087622,-0.258683000662375,-0.17394188030551555,0.060064313654117366,0.26901771096128874,-0.2905068918889415,-0.14227497166819963,0.05128956645987712,-0.2784190088051842,-0.09983112611852783,-0.0776104420556526,-0.032581764460221575,-0.15016041107375427,0.12881696710390048,-0.11956655193041153,0.1506213298411,0.21234351136825222,0.11171019774005192,0.06212211616709087,-0.26636543905692966,0.10276284280263669,-0.19073028450679413,0.006360159037992708,0.17885831950588232,0.12030821471911105,0.03978178854835156,0.25817697685460317,-0.2335720526357663,-0.23116220187704314,0.029670379799935167,-0.1527518567496447,0.26140225039374604,0.09096440019066716,0.07709149876822807,-0.2924490403407315,0.01057061281420506,-0.15392977194117285,0.42081226413807615,-0.15512400031727322,0.05536772116919143,-0.19766525897932322,0.1708400134834978,0.3667452482304171,0.1250209477992612,0.4424796743694203,-0.2853458749419246,0.5577445032151119,-0.04456288619561955,-0.03715004243814762,-0.08958970143027495,0.06641392982619618,0.2626717112157061,-0.295139436731736,-0.02426518285807355,-0.04343101844296515,0.23818166041845973,0.06417508561720169,-0.11670285853075321,-0.18768324447317994,0.1111245982228784,0.28379323297859443,-0.1983493596040277,0.05215060209364298
STOCK_014,0.1234535214095179,-0.15999763586859608,-0.0582680074598832,-0.3872335424828796,0.4929156178776555,-0.02273268945583196,-0.1980664695485091,-0.038500828603573754,-0.133598536390868,-0.018800919822238377,0.14292585520163836,-0.029020690869194617,-0.01200393306006439,-0.021417499601831404,1.0,-0.06272727846820048,0.007251280654897638,-0.09333091138723502,-0.29867499323748103,0.4468244207176203,-0.14242624332375636,-0.25424801406136943,-0.13717798584006424,-0.252879395938134,-0.36892083570963474,0.056144130330899954,-0.08678775706932063,-0.17758056656323648,-0.20094846010780137,-0.22196462859448882,-0.14661872021946415,-0.5101578847967485,0.013950789949017132,0.03568225370372265,-0.0201110095611582,0.06524621874320455,0.10772653877848826,-0.35140465052896,0.20792525685003574,0.0449529726910836,-0.20572875532351437,-0.13942389918578615,-0.1916469688736536,0.08476977612023164,-0.514016956585181,0.39698977728395174,0.19027506561718105,0.035609594574750145,-0.2269225284554311,-0.21687617464925718,0.042847408643911865,-0.10679390115717659,0.2610797470096346,0.1361788036180021,-0.24536023208125363,-0.3451065289719879,-0.23215026957230112,0.08907066184323574,0.07755278280187243,0.38453594317085954,0.22996597627506346,-0.45425664685088907,-0.07646227731722254,0.17107294720130709,0.18078070886158754,0.2602656649588404,-0.2521501767527357,0.14562698734147433,-0.04717698108943933,-0.0022614472238726892,0.26330708594389796,0.27901771037484496,0.49182812143521526,-0.17654110037780454,-0.051885900963097954,-0.07927190818189205,-0.21147414270223702,-0.21944593789947783,0.27568873642628217,0.125582464013083,0.2841784746218991,0.015544913959098532,-0.056802727560428076,-0.1575656956780415,0.16128966728011257,-0.346508315938443,-0.3478611451523906,-0.04347509724110361,-0.026503229632434937,0.05079995895932814,-0.05290373365727407,0.2287575348180332,0.07014881406214969,0.20254697567800686,-0.06119408981861115,0.2578102945762929,0.38586101433037745,-0.2888939329099899,0.44054647456683577,-0.05947760380151519
STOCK_015,-0.2165829480166902,-0.08364109366308613,0.11962473566332653,0.01352429355097451,0.28380056644128804,0.029372184395193606,0.06439030035730085,0.031533548409767395,0.35647777851320994,-0.016704720961783767,0.0024819586488948413,0.1626423163911378,-0.37176815403387786,0.0849808229526437,-0.06272727846820048,1.0,-0.23254969841465545,-0.27467364563930263,0.019446523025733423,-0.12067163718593808,0.18616937285001067,-0.18679643212309427,-0.02849925897894775,0.2265645564890638,-0.3277584382336243,0.14676305718101193,-0.05472413511860818,-0.0023177596840226536,0.08979477526742675,0.25728406467034454,-0.19255783378981625,-0.03521674561011212,0.024821571679289715,-0.008670854773219066,-0.008841336070223834,0.04900034018504615,0.055490671736107056,-0.12770006121276864,-0.13879064639539168,0.1657886458131891,-0.340465726715851,0.38284836872610833,-0.1898285253950164,-0.06272636408740734,-0.042942399788153715,-0.22361772380704728,-0.6083368452872308,0.02901646394555862,0.13673802970157303,0.13292290984990912,0.07239455847752535,0.09947707515111205,0.1270199954275929,0.5205088805426336,0.1184716085436964,-0.05901371535427283,0.0540003244076754,0.34591196040630096,-0.1478689932286268,-0.2362598494586383,-0.4086431219388683,0.23977409590832227,-0.03656144645074535,0.08556222782179518,-0.05406342703055852,0.19927268327432218,0.05323933874855516,0.05273101392303129,0.293300051393414,-0.10616066621215742,0.14121571682894946,-0.23705889067104705,-0.4375234087781559,0.09894066383417618,0.016310814268805658,0.11433062934130794,0.06456251449686891,0.03373935820471439,-0.24771451037466255,0.25768279956945805,-0.044841724661559904,0.2295576149812147,-0.2526231609429719,-0.06002683019357023,0.10963083500794238,0.06086137693140477,0.24854303006097847,0.083594947462472,-0.0008142804706140467,-0.3391214545048627,0.17855989741128872,-0.20997486765393905,0.1102802245780447,0.16791507357302776,0.2192720672879534,-0.1387350788267047,0.09916581100337582,-0.027671752719537694,-0.2935415985438865,0.2406932872308559
STOCK_016,-0.08542113957804708,-0.11611324464818631,-0.026422512245788152,0.03259770386897825,-0.14778250574150492,0.2977051567490279,-0.09490215983311656,0.2915075912755622,-0.311228781743442,-0.12421661870388499,0.24025797198309934,-0.19393236449359927,0.1875657913176425,0.13059182483517212,0.007251280654897638,-0.23254969841465545,1.0,0.40123051022254475,-0.17096293038085608,-0.18562833660566358,-0.22968448484678852,0.06638974970656891,0.15303687969263882,-0.3609362748328633,0.10209369920010969,-0.22012552813494438,0.2829022728984845,0.09422721669546452,-0.07637442042226354,-0.2826358245173022,-0.0997379025433058,-0.06719621624543465,0.5535078959153088,0.2536851882858976,-0.21823321988114044,0.05826067070946923,-0.13287442739766,-0.029899444563849287,-0.11374091884514805,-0.10588893376813018,0.06497158635138174,-0.21769324843876192,0.06272052468721398,-0.0396390564204736,0.2844293344970028,0.1114957866394852,0.4498410394032454,-0.162475320814649,-0.21489759352252774,0.16358274091658656,0.21124875029454845,-0.07242100890541339,0.12933998108591324,-0.16935722509908732,0.025056991104938413,0.30356712884698656,-0.35640235150441124,-0.06466200975666758,0.17932787782760962,0.2070568565080003,0.3594817658243835,-0.03243489254249216,0.0233515677731111,0.29748996478279804,0.0611428522217421,-0.24770910906779905,0.06947230802066175,0.1596653949935341,-0.013199205063957114,0.1594479136732249,0.13448221855128134,-0.3038508178202268,-0.03909856219260397,-0.20880480698753537,0.06342138833969146,-0.215192073037287,-0.2638686952231692,-0.11322379593907697,0.41544294859450115,-0.041234448229409665,-0.024260868480977475,-0.06768504720371198,0.0685546922846558,0.5863867864883912,-0.2734922100384097,-0.16163838009494122,-0.017497370212368624,0.32420304690429996,-0.03458802474621834,0.01581951639418825,0.06839166251464987,-0.030214078369373544,-0.35351131798262175,-0.36512207090071236,0.039838337764425094,0.08027087615651307,0.1478243977750345,0.11305735003713238,-0.059041715606502156,-0.04115585025837322
STOCK_017,0.1429175967404818,-0.1435393909089165,-0.0833518960554572,0.08912480553353891,0.09403717633100037,0.008294439802745246,-0.22434389167478866,0.11331792071133515,-0.15844380115204665,-0.1895532987796192,-0.10880640322754147,-0.17514465731751566,0.272605350784302,0.2153843798091181,-0.09333091138723502,-0.27467364563930263,0.40123051022254475,1.0,-0.2624197868480407,0.012102698996439044,0.004233494745116831,-0.05421576231260405,0.3110216541054739,-0.01585143491773617,0.13686784069888597,-0.13672950466941172,0.2777929074108963,0.15013377849510226,-0.08875189426964633,0.010901659771516258,-0.09594471820533798,-0.15014537250798093,0.1800655129153935,-0.0753402431499241,-0.1846604054408125,-0.12874838745180933,-0.3465270084812902,-0.10625639709988796,-0.10159750282381103,-0.3524959257237468,0.1806005483919563,0.015444406824866029,-0.18116000348566322,0.06244141847469652,0.273257001311911,0.01408857198857298,0.4123664957146619,0.1274362844451407,0.0389600797803264,0.09841186167752917,0.027988037829927353,0.03550649731432315,0.011013402628454166,-0.2312890666740076,0.17912204043603366,0.239310994758841,-0.24562932625228312,-0.1712193267722333,0.04036812083660613,-0.1741396377080101,0.08899055281132165,-0.07644297118872508,0.0623241490159602,-0.12445670608695614,-0.2876689959232951,-0.18058834860824058,0.08211853527874292,-0.14547579809534605,0.22944571292699384,0.13848068016332704,-0.0035302937210519958,-0.09310036416468255,-0.0011566889076287269,0.12686959579428472,0.23155460927739824,-0.26209224034168105,-0.0569276773435233,-0.29639709116962887,0.2884013012648582,-0.19045475803237377,-0.15146375913617743,0.04436868176217059,0.08730199973371086,0.34262768000101573,-0.14939540663873513,-0.027245719148787456,0.09295431464247818,-0.03340223072141496,0.021503389158402567,0.06132960954548506,-0.10020479476416878,-0.1105692022788824,-0.22638862676604232,-0.05084374751004312,-0.14869257166780156,0.048164185792992566,0.159305008022183,0.35938416294860714,0.09036135950709791,-0.10320082750617326
STOCK_018,-0.21307562566149493,0.24038187480467613,0.17132575419123097,0.06046078446045147,-0.2522352713232069,0.12332719283046657,0.21488705100937416,0.10301817884818738,-0.02625908500830825,-0.0070162019992121155,0.11678537615321412,0.0681587483231396,-0.22211987072764336,-0.1393030819077811,-0.29867499323748103,0.019446523025733423,-0.17096293038085608,-0.2624197868480407,1.0,-0.17962044293306398,0.014956153842865517,0.16361407325240596,-0.10404411563500651,-0.1562311151964996,0.18460534120811162,0.00905495271646814,-0.009114909316970121,-0.05294936659309076,-0.002892234063547672,-0.3517537211704433,0.421382172217858,0.17641506192831247,-0.06054315542149011,0.10384313093134814,0.0011734238066267418,-0.08872297377267616,0.3048434115127987,0.29998768047255403,-0.02239150370752484,0.14494913228672102,0.4471147830561459,0.035498387344614565,0.13594807422403615,0.09032937947231512,0.39890680822618285,-0.0030675252143742473,-0.12345860491422742,-0.1538599642807395,-0.10192679300488534,-0.0259734895099743,-0.1420284823683278,0.042127268812957044,-0.319017451474752,-0.14360750675277906,-0.2660078980512099,0.2769669908129348,0.14211945659551453,-0.10721335812020913,0.1979483541951724,-0.03329015561354516,-0.06252596707111743,0.34870255237712683,0.13799034836325233,-0.17224537763978912,0.217144451710367,-0.12584060839821362,0.28785194825399674,-0.04449787533147211,-0.37310619384552063,-0.1344528487230579,-0.16634834471459467,-0.13727597968986635,-0.11614022733097265,0.013311749914859741,-0.3061769182478363,0.33514277979575774,0.28274496255759507,0.024746143323040884,-0.3392782898999375,0.25201770709354543,-0.24250000365492339,-0.20283336106077834,-0.0016874757006352758,-0.12845527891849526,0.09953059766105948,0.36435296609577233,-0.044348500441203274,0.02792156957913422,-0.12883785583145635,-0.08668055425912473,0.2222033011380556,0.05212908241603351,0.023286234145001056,-0.31032994924203444,-0.0837212106867385,-0.2198051616107873,-0.2206114872557404,0.21994992378474984,-0.09327767655771292,-0.022594639945135376
STOCK_019,0.173348972704175,-0.11736187158963281,-0.0829755981900786,0.12226876161030076,0.3874254168393321,-0.09338813930150158,-0.38604292926332834,-0.2021505571431232,0.08353669037674351,-0.04402006974309321,0.02853180777576675,-0.03166880032902361,0.11529666066056922,0.07618021907649598,0.4468244207176203,-0.12067163718593808,-0.18562833660566358,0.012102698996439044,-0.17962044293306398,1.0,-0.12845026475055493,-0.2577021697166792,0.16485946928943562,0.07009582117078675,-0.05418174912077608,0.16674254579247538,-0.22215567335610872,-0.228218021719244,-0.1840274232296473,-0.13902998903986938,0.03907024516362002,-0.43032438953843005,-0.31600217912118567,-0.0805499179093262,0.06696070244255718,-0.12403750643910512,0.3183107292495902,-0.03944673710334418,0.15905018427255913,0.0638583467274206,-0.08909357750420387,-0.23290629497750215,-0.3021099057689035,0.13143730782700075,-0.16944210801886206,0.12365180007004206,0.24115752811795896,0.076380281736861,-0.2771870522189584,-0.41891885792514344,0.12129680592307154,-0.06676002000027528,0.19223110806877236,-0.012602388928011935,-0.15164245270788546,-0.4494295837679442,-0.14163501261956565,-0.42698820779225305,0.036400180997096486,0.24465969150152078,-0.04216047360100668,-0.44668866620391773,0.03644742752857965,-0.21425419406971055,0.11922780441308349,-0.03442498260044041,-0.18754698476467774,0.17835987183115617,0.04994059920409201,-0.02545773273498545,0.1577370762127126,0.23102630499829774,0.20945203180411134,-0.05398578740312006,-0.0006806235071688467,0.19116394486984,0.04614147228374103,-0.2865582016527449,0.20839874089065144,0.0457999118409289,0.12724483978435414,0.09732260904567605,0.048634455744346404,-0.22344151999320547,0.0894807926853669,-0.4952140775792456,-0.31806033336799705,-0.15740960523279604,-0.08219910466930805,-0.15280275120122558,0.03275333742723762,0.22683074410083037,0.17176760403176597,0.08304472446124798,-0.08508161186715156,0.2585462554995571,0.22324270921403133,0.06926614186781765,0.276368572869591,-0.5211445580390535
STOCK_020,0.1451595423982944,0.10572858418250451,-0.12492030342078406,-0.16968817033510525,-0.05572526609302506,-0.514130260679357,-0.2024210605746575,-0.13556235266689787,0.20136632519383676,-0.12437675019972097,-0.327350326057983,0.050972799529435675,0.029182836803747024,-0.05221493488899288,-0.14242624332375636,0.18616937285001067,-0.22968448484678852,0.004233494745116831,0.014956153842865517,-0.12845026475055493,1.0,-0.06404118203764894,-0.1317873497765804,0.14842637351721005,-0.15783880986053986,0.1328499109433292,-0.07173798783393215,0.2198255360298011,0.0599380773664587,0.43414331650471694,-0.19900094516774997,-0.08834219341566507,-0.30747094117155704,-0.13807820562390613,-0.06585379130892606,-0.14643730328960608,-0.2683179615201919,-0.0642545483769981,-0.010932085014268681,-0.14278765707445648,-0.10848704993672703,0.21970650267156525,-0.07097237496123521,-0.16317168176412414,0.034881409137128574,-0.08467208892841872,-0.24988826699927133,0.22874066751010041,0.39869470118814493,0.3883033210517037,-0.17281331648115114,0.16093758475962977,-0.24334450231045723,0.18526919517255291,0.2702533248854351,0.09218767189270237,0.25105662324302425,0.2633726244617972,-0.09699730289742481,-0.11449498811127176,-0.37461999927727474,0.07335710450083383,-0.11021032924141237,-0.22771289959322763,-0.24075421982305467,0.07311418773125977,-0.03292466731236286,-0.4332181122644485,0.47522029754409306,0.09679997459854815,-0.22287081157315683,-0.14236160181363808,0.05935801859505021,0.3561938569878702,0.041775555485750904,-0.14844054186495304,-0.11121958238162033,-0.013076638158881491,-0.157847438366105,-0.3447234923881079,-0.23372282258222582,0.04913335601278605,-0.2628853470134561,-0.2526567752610592,0.483912367213492,0.23167469861622722,0.2904832064909476,-0.396222462730396,-0.12651437796069773,0.20994748863546728,0.15679070766536757,-0.08213295423004348,0.10397603079633379,0.3633718286265788,-0.038077726794860094,-0.3662198746213149,-0.03929239242305544,0.07551557756988961,0.16083587238821312,0.3035520125299316
STOCK_021,-0.06674859127051218,-0.002847649280224023,0.0019292415190709565,0.10817932488134374,-0.3759253205746836,-0.0070107561219428394,0.06811902300860385,0.03213622886304433,-0.24804102527109545,0.10886086078439429,0.05833100577568818,-0.09263279078133234,0.07326756973129739,-0.332389724085849,-0.25424801406136943,-0.18679643212309427,0.06638974970656891,-0.05421576231260405,0.16361407325240596,-0.2577021697166792,-0.06404118203764894,1.0,0.07679278035259889,-0.1445180377038754,0.26854799134203006,-0.03507265148781525,-0.06327396675638128,-0.22701822312955366,0.006938661673536625,0.12622035093139516,0.18054522706932025,0.5105141262503176,0.13875741682817114,0.21431308121421597,-0.002814353877380832,0.4101772269481306,-0.1907094887514628,0.0625003354230944,-0.016218200250066112,0.4352170830352883,0.36497103910017703,-0.21054471602218106,0.07015846323603096,-0.14042431599083788,0.09498959910593908,0.10197613774543017,0.18979702357995237,-0.10705219180931302,-0.11054319377331634,-0.002809642208891289,0.047141808905134974,0.17347294236896588,-0.10791456329261602,-0.22329973857429886,0.14241645029248742,0.13255970435145656,-0.22209700251367537,-0.09439247219515073,-0.01948660047374496,0.03257161104038374,0.24100504887769114,0.1647822797284938,-0.18851899863604843,-0.01354510089004779,0.33461337276544145,-0.1260059159630586,0.386657884184107,0.0745407647672577,-0.20108485814863675,0.16382059221403739,-0.057377473864161026,-0.17449096671719877,0.03880464571626213,0.14443278287787853,-0.31124877271855944,0.02219167663725802,-0.06685801400585366,0.4976964328698884,0.12875867042516273,-0.11409961263538329,-0.05926056485115162,-0.2057156018617575,0.3468594607874441,0.0813026717885426,0.038130295485378794,-0.028836987963653127,0.0873709737417769,0.03571786804801521,-0.08894523840500311,0.2742215548205461,-0.1377577562689891,0.07071788507783659,-0.2650009034493972,-0.08552349296459356,0.2795003705362849,0.12414343033854482,-0.2463687188579268,-0.05544134266500647,0.15592146083995062,-0.03592003958242524
